filename,subject,format,prompt
"vectaryx_cat-arroces.png","Ícono de categoría Arroces y tacu tacus: tazón de arroz","1:1","SUJETO: Ícono de categoría Arroces y tacu tacus: tazón de arroz. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_cat-pastas.png","Ícono de categoría Pastas: plato de spaghetti con tenedor enrollando","1:1","SUJETO: Ícono de categoría Pastas: plato de spaghetti con tenedor enrollando. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_cat-parrilla.png","Ícono de categoría Parrilla y carnes: corte de carne a la parrilla","1:1","SUJETO: Ícono de categoría Parrilla y carnes: corte de carne a la parrilla. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_cat-pollo-brasa.png","Ícono de categoría Pollo a la brasa: cuarto de pollo con papas","1:1","SUJETO: Ícono de categoría Pollo a la brasa: cuarto de pollo con papas. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_cat-chifa.png","Ícono de categoría Chifa y wok: sartén wok con palitos chinos","1:1","SUJETO: Ícono de categoría Chifa y wok: sartén wok con palitos chinos. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_cat-pizzas.png","Ícono de categoría Pizzas: porción de pizza triangular","1:1","SUJETO: Ícono de categoría Pizzas: porción de pizza triangular. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_cat-hamburguesas.png","Ícono de categoría Hamburguesas: hamburguesa en capas","1:1","SUJETO: Ícono de categoría Hamburguesas: hamburguesa en capas. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_cat-sanduches.png","Ícono de categoría Sánguches: sándwich en diagonal","1:1","SUJETO: Ícono de categoría Sánguches: sándwich en diagonal. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_cat-ensaladas.png","Ícono de categoría Ensaladas: bowl con hojas verdes","1:1","SUJETO: Ícono de categoría Ensaladas: bowl con hojas verdes. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_cat-mariscos.png","Ícono de categoría Mariscos: langostino o concha","1:1","SUJETO: Ícono de categoría Mariscos: langostino o concha. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_cat-postres.png","Ícono de categoría Postres: porción de torta con cereza","1:1","SUJETO: Ícono de categoría Postres: porción de torta con cereza. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_cat-bebidas.png","Ícono de categoría Bebidas: vaso con sorbete y rodaja","1:1","SUJETO: Ícono de categoría Bebidas: vaso con sorbete y rodaja. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_cat-cocteles.png","Ícono de categoría Cócteles y piscos: copa de cóctel","1:1","SUJETO: Ícono de categoría Cócteles y piscos: copa de cóctel. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_cat-cafe.png","Ícono de categoría Cafetería: taza de café humeante","1:1","SUJETO: Ícono de categoría Cafetería: taza de café humeante. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_cat-desayunos.png","Ícono de categoría Desayunos: huevo frito con pan","1:1","SUJETO: Ícono de categoría Desayunos: huevo frito con pan. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_cat-kids.png","Ícono de categoría Menú infantil: carita con globo o juguete","1:1","SUJETO: Ícono de categoría Menú infantil: carita con globo o juguete. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_cat-vegetariano.png","Ícono de categoría Vegetariano: hoja o brote","1:1","SUJETO: Ícono de categoría Vegetariano: hoja o brote. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_cat-sushi.png","Ícono de categoría Sushi y nikkei: pieza de sushi con palitos","1:1","SUJETO: Ícono de categoría Sushi y nikkei: pieza de sushi con palitos. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_cat-mexicano.png","Ícono de categoría Mexicano: taco doblado","1:1","SUJETO: Ícono de categoría Mexicano: taco doblado. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_cat-extras.png","Ícono de categoría Extras y guarniciones: porción de papas/complemento","1:1","SUJETO: Ícono de categoría Extras y guarniciones: porción de papas/complemento. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_estado-carrito-vacio.png","Ilustración de estado vacío: carrito de pedido vacío, tono amable","1:1","SUJETO: Ilustración de estado vacío: carrito de pedido vacío, tono amable. ESTILO: Ilustración plana moderna, amigable y limpia, estilo editorial de app, paleta neutra suave con un único acento, formas simples, mucho aire, composición centrada, fondo claro, sin texto, sin logotipos ni marcas. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_estado-pedido-enviado.png","Ilustración de éxito: pedido enviado a cocina, check de confirmación","1:1","SUJETO: Ilustración de éxito: pedido enviado a cocina, check de confirmación. ESTILO: Ilustración plana moderna, amigable y limpia, estilo editorial de app, paleta neutra suave con un único acento, formas simples, mucho aire, composición centrada, fondo claro, sin texto, sin logotipos ni marcas. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_estado-pago-exitoso.png","Ilustración de éxito: pago realizado correctamente","1:1","SUJETO: Ilustración de éxito: pago realizado correctamente. ESTILO: Ilustración plana moderna, amigable y limpia, estilo editorial de app, paleta neutra suave con un único acento, formas simples, mucho aire, composición centrada, fondo claro, sin texto, sin logotipos ni marcas. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_estado-cocina-sin-pedidos.png","Ilustración de estado vacío: cocina sin comandas pendientes, todo al día","1:1","SUJETO: Ilustración de estado vacío: cocina sin comandas pendientes, todo al día. ESTILO: Ilustración plana moderna, amigable y limpia, estilo editorial de app, paleta neutra suave con un único acento, formas simples, mucho aire, composición centrada, fondo claro, sin texto, sin logotipos ni marcas. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_estado-carta-vacia.png","Ilustración de estado vacío: aún no hay platos en la carta","1:1","SUJETO: Ilustración de estado vacío: aún no hay platos en la carta. ESTILO: Ilustración plana moderna, amigable y limpia, estilo editorial de app, paleta neutra suave con un único acento, formas simples, mucho aire, composición centrada, fondo claro, sin texto, sin logotipos ni marcas. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_estado-error.png","Ilustración de error amable: algo salió mal, reintentar","1:1","SUJETO: Ilustración de error amable: algo salió mal, reintentar. ESTILO: Ilustración plana moderna, amigable y limpia, estilo editorial de app, paleta neutra suave con un único acento, formas simples, mucho aire, composición centrada, fondo claro, sin texto, sin logotipos ni marcas. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_estado-sin-conexion.png","Ilustración de sin conexión a internet","1:1","SUJETO: Ilustración de sin conexión a internet. ESTILO: Ilustración plana moderna, amigable y limpia, estilo editorial de app, paleta neutra suave con un único acento, formas simples, mucho aire, composición centrada, fondo claro, sin texto, sin logotipos ni marcas. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_estado-local-en-pausa.png","Ilustración: el restaurante no está recibiendo pedidos ahora (en pausa)","1:1","SUJETO: Ilustración: el restaurante no está recibiendo pedidos ahora (en pausa). ESTILO: Ilustración plana moderna, amigable y limpia, estilo editorial de app, paleta neutra suave con un único acento, formas simples, mucho aire, composición centrada, fondo claro, sin texto, sin logotipos ni marcas. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_estado-sin-resultados.png","Ilustración de búsqueda sin resultados","1:1","SUJETO: Ilustración de búsqueda sin resultados. ESTILO: Ilustración plana moderna, amigable y limpia, estilo editorial de app, paleta neutra suave con un único acento, formas simples, mucho aire, composición centrada, fondo claro, sin texto, sin logotipos ni marcas. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_placeholder-ceviche.png","Placeholder ilustrado de un ceviche genérico, apetitoso pero neutral","1:1","SUJETO: Placeholder ilustrado de un ceviche genérico, apetitoso pero neutral. ESTILO: Ilustración plana moderna, amigable y limpia, estilo editorial de app, paleta neutra suave con un único acento, formas simples, mucho aire, composición centrada, fondo claro, sin texto, sin logotipos ni marcas. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_placeholder-fondo.png","Placeholder ilustrado de un plato de fondo genérico","1:1","SUJETO: Placeholder ilustrado de un plato de fondo genérico. ESTILO: Ilustración plana moderna, amigable y limpia, estilo editorial de app, paleta neutra suave con un único acento, formas simples, mucho aire, composición centrada, fondo claro, sin texto, sin logotipos ni marcas. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_placeholder-bebida.png","Placeholder ilustrado de una bebida genérica en vaso","1:1","SUJETO: Placeholder ilustrado de una bebida genérica en vaso. ESTILO: Ilustración plana moderna, amigable y limpia, estilo editorial de app, paleta neutra suave con un único acento, formas simples, mucho aire, composición centrada, fondo claro, sin texto, sin logotipos ni marcas. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_placeholder-postre.png","Placeholder ilustrado de un postre genérico","1:1","SUJETO: Placeholder ilustrado de un postre genérico. ESTILO: Ilustración plana moderna, amigable y limpia, estilo editorial de app, paleta neutra suave con un único acento, formas simples, mucho aire, composición centrada, fondo claro, sin texto, sin logotipos ni marcas. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_placeholder-pizza.png","Placeholder ilustrado de una pizza genérica","1:1","SUJETO: Placeholder ilustrado de una pizza genérica. ESTILO: Ilustración plana moderna, amigable y limpia, estilo editorial de app, paleta neutra suave con un único acento, formas simples, mucho aire, composición centrada, fondo claro, sin texto, sin logotipos ni marcas. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_placeholder-cafe.png","Placeholder ilustrado de una taza de café genérica","1:1","SUJETO: Placeholder ilustrado de una taza de café genérica. ESTILO: Ilustración plana moderna, amigable y limpia, estilo editorial de app, paleta neutra suave con un único acento, formas simples, mucho aire, composición centrada, fondo claro, sin texto, sin logotipos ni marcas. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_placeholder-generico.png","Placeholder ilustrado de un plato genérico con cubiertos","1:1","SUJETO: Placeholder ilustrado de un plato genérico con cubiertos. ESTILO: Ilustración plana moderna, amigable y limpia, estilo editorial de app, paleta neutra suave con un único acento, formas simples, mucho aire, composición centrada, fondo claro, sin texto, sin logotipos ni marcas. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_banner-cevicheria.png","Portada de cevichería costeña peruana: mariscos frescos, ambiente marino luminoso","16:9","SUJETO: Portada de cevichería costeña peruana: mariscos frescos, ambiente marino luminoso. ESTILO: Fotografía gastronómica apetitosa y luminosa, luz natural, alta definición, encuadre editorial, sin texto, sin personas identificables, sin logotipos ni marcas de agua. SALIDA: una sola imagen 16:9 (1792x1024)."
"vectaryx_banner-polleria.png","Portada de pollería: pollo a la brasa dorado y papas","16:9","SUJETO: Portada de pollería: pollo a la brasa dorado y papas. ESTILO: Fotografía gastronómica apetitosa y luminosa, luz natural, alta definición, encuadre editorial, sin texto, sin personas identificables, sin logotipos ni marcas de agua. SALIDA: una sola imagen 16:9 (1792x1024)."
"vectaryx_banner-chifa.png","Portada de chifa: platos al wok y ambiente oriental cálido","16:9","SUJETO: Portada de chifa: platos al wok y ambiente oriental cálido. ESTILO: Fotografía gastronómica apetitosa y luminosa, luz natural, alta definición, encuadre editorial, sin texto, sin personas identificables, sin logotipos ni marcas de agua. SALIDA: una sola imagen 16:9 (1792x1024)."
"vectaryx_banner-criollo.png","Portada de comida criolla peruana: lomo saltado y arroz, mesa cálida","16:9","SUJETO: Portada de comida criolla peruana: lomo saltado y arroz, mesa cálida. ESTILO: Fotografía gastronómica apetitosa y luminosa, luz natural, alta definición, encuadre editorial, sin texto, sin personas identificables, sin logotipos ni marcas de agua. SALIDA: una sola imagen 16:9 (1792x1024)."
"vectaryx_banner-pizzeria.png","Portada de pizzería: pizza recién horneada, horno de leña al fondo","16:9","SUJETO: Portada de pizzería: pizza recién horneada, horno de leña al fondo. ESTILO: Fotografía gastronómica apetitosa y luminosa, luz natural, alta definición, encuadre editorial, sin texto, sin personas identificables, sin logotipos ni marcas de agua. SALIDA: una sola imagen 16:9 (1792x1024)."
"vectaryx_banner-cafe-brunch.png","Portada de café/brunch: mesa con café, tostadas y luz natural","16:9","SUJETO: Portada de café/brunch: mesa con café, tostadas y luz natural. ESTILO: Fotografía gastronómica apetitosa y luminosa, luz natural, alta definición, encuadre editorial, sin texto, sin personas identificables, sin logotipos ni marcas de agua. SALIDA: una sola imagen 16:9 (1792x1024)."
"vectaryx_banner-parrilla.png","Portada de parrilla: cortes a la parrilla con brasas","16:9","SUJETO: Portada de parrilla: cortes a la parrilla con brasas. ESTILO: Fotografía gastronómica apetitosa y luminosa, luz natural, alta definición, encuadre editorial, sin texto, sin personas identificables, sin logotipos ni marcas de agua. SALIDA: una sola imagen 16:9 (1792x1024)."
"vectaryx_banner-comida-rapida.png","Portada de comida rápida: hamburguesa y papas, vibrante","16:9","SUJETO: Portada de comida rápida: hamburguesa y papas, vibrante. ESTILO: Fotografía gastronómica apetitosa y luminosa, luz natural, alta definición, encuadre editorial, sin texto, sin personas identificables, sin logotipos ni marcas de agua. SALIDA: una sola imagen 16:9 (1792x1024)."
"vectaryx_banner-saludable.png","Portada de comida saludable: bowls frescos y coloridos","16:9","SUJETO: Portada de comida saludable: bowls frescos y coloridos. ESTILO: Fotografía gastronómica apetitosa y luminosa, luz natural, alta definición, encuadre editorial, sin texto, sin personas identificables, sin logotipos ni marcas de agua. SALIDA: una sola imagen 16:9 (1792x1024)."
"vectaryx_banner-marino.png","Portada marina genérica: fondo de mar y textura costera para cabecera","16:9","SUJETO: Portada marina genérica: fondo de mar y textura costera para cabecera. ESTILO: Fotografía gastronómica apetitosa y luminosa, luz natural, alta definición, encuadre editorial, sin texto, sin personas identificables, sin logotipos ni marcas de agua. SALIDA: una sola imagen 16:9 (1792x1024)."
"vectaryx_pago-efectivo.png","Ícono de pago en efectivo: billetes/monedas","1:1","SUJETO: Ícono de pago en efectivo: billetes/monedas. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_pago-tarjeta.png","Ícono de pago con tarjeta: tarjeta de crédito","1:1","SUJETO: Ícono de pago con tarjeta: tarjeta de crédito. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_pago-qr.png","Ícono de pago con QR genérico (billetera digital, sin marca)","1:1","SUJETO: Ícono de pago con QR genérico (billetera digital, sin marca). ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_estado-recibido.png","Ícono de estado Pedido recibido: ticket/campana","1:1","SUJETO: Ícono de estado Pedido recibido: ticket/campana. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_estado-preparacion.png","Ícono de estado En preparación: gorro de chef/olla","1:1","SUJETO: Ícono de estado En preparación: gorro de chef/olla. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_estado-listo.png","Ícono de estado Listo para servir: campana de servicio","1:1","SUJETO: Ícono de estado Listo para servir: campana de servicio. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
"vectaryx_estado-entregado.png","Ícono de estado Entregado: plato servido con check","1:1","SUJETO: Ícono de estado Entregado: plato servido con check. ESTILO: Ícono vectorial plano y minimalista, trazo de grosor uniforme, un solo color tinta gris pizarra sobre fondo transparente (pensado para teñirse con el color de marca de cada restaurante), esquinas suaves, sin texto, sin sombras ni degradados, legible a 24 px. SALIDA: una sola imagen 1:1 (1024x1024)."
